id,systemCode,name,chamber,type,activityName,activityDate
hres598,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-07-18 14:03:35+00:00
hres599,hsfa00,Foreign Affairs Committee,House,Standing,Markup by,2023-10-19 20:40:00+00:00
hres599,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-18 14:01:00+00:00
hres600,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-18 14:02:40+00:00
hres601,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-07-19 13:01:35+00:00
hres602,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-19 13:04:35+00:00
hres604,hsba00,Financial Services Committee,House,Standing,Referred to,2023-07-20 13:04:40+00:00
hres605,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-20 13:03:00+00:00
hres606,hsso00,Ethics Committee,House,Standing,Referred to,2023-07-20 13:04:15+00:00
hres607,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-20 13:05:35+00:00
hres608,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-20 13:04:20+00:00
hres61,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-01-26 15:06:50+00:00
hres610,hsso00,Ethics Committee,House,Standing,Referred to,2023-07-25 16:02:15+00:00
hres611,hsru00,Rules Committee,House,Standing,Referred to,2023-07-25 16:01:45+00:00
hres612,hsvr00,Veterans' Affairs Committee,House,Standing,Referred to,2023-07-25 16:05:40+00:00
hres613,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-25 16:03:40+00:00
hres614,hsru00,Rules Committee,House,Standing,Reported original measure,2023-07-26 13:32:07+00:00
hres615,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-26 14:06:35+00:00
hres616,hsfa00,Foreign Affairs Committee,House,Standing,Markup by,2024-05-22 21:26:00+00:00
hres616,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-26 14:05:35+00:00
hres616,hsju00,Judiciary Committee,House,Standing,Referred to,2023-07-26 14:05:40+00:00
hres617,hsba00,Financial Services Committee,House,Standing,Referred to,2023-07-26 14:00:40+00:00
hres617,hsju00,Judiciary Committee,House,Standing,Referred to,2023-07-26 14:00:30+00:00
hres617,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-26 14:00:20+00:00
hres618,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-26 14:03:50+00:00
hres619,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-26 14:07:00+00:00
hres62,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-01-26 15:07:00+00:00
hres620,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-26 14:02:15+00:00
hres621,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-27 14:14:25+00:00
hres623,hsso00,Ethics Committee,House,Standing,Referred to,2023-07-27 14:14:50+00:00
hres624,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-27 14:08:45+00:00
hres625,hsha00,Committee on House Administration,House,Standing,Referred to,2023-07-27 14:07:00+00:00
hres626,hsso00,Ethics Committee,House,Standing,Referred to,2023-07-27 14:14:05+00:00
hres627,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-27 14:10:35+00:00
hres628,hsha00,Committee on House Administration,House,Standing,Referred to,2023-07-27 14:13:10+00:00
hres628,hsru00,Rules Committee,House,Standing,Referred to,2023-07-27 14:13:05+00:00
hres629,hsba00,Financial Services Committee,House,Standing,Referred to,2023-07-27 14:15:25+00:00
hres63,hsju00,Judiciary Committee,House,Standing,Referred to,2023-01-26 15:05:05+00:00
hres630,hsju00,Judiciary Committee,House,Standing,Referred to,2023-07-27 14:07:40+00:00
hres633,hssm00,Small Business Committee,House,Standing,Referred to,2023-07-27 14:12:45+00:00
hres634,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-07-28 14:03:15+00:00
hres634,hsju00,Judiciary Committee,House,Standing,Referred to,2023-07-28 14:03:05+00:00
hres634,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-07-28 14:03:00+00:00
hres634,hsba00,Financial Services Committee,House,Standing,Referred to,2023-07-28 14:02:45+00:00
hres635,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-28 14:02:25+00:00
hres636,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-07-28 14:02:35+00:00
hres637,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-07-28 14:02:20+00:00
hres64,hsso00,Ethics Committee,House,Standing,Referred to,2023-01-26 15:01:30+00:00
hres640,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-08-01 19:00:25+00:00
hres641,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-08-01 19:01:30+00:00
hres642,hsvr00,Veterans' Affairs Committee,House,Standing,Referred to,2023-08-01 19:04:45+00:00
hres643,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-08-01 19:03:10+00:00
hres644,hsju00,Judiciary Committee,House,Standing,Referred to,2023-08-04 15:03:35+00:00
hres645,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-08-04 15:01:10+00:00
hres646,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-08-04 15:01:45+00:00
hres647,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-08-04 15:04:35+00:00
hres648,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-08-04 15:02:40+00:00
hres649,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-08-08 14:31:10+00:00
hres649,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-08-08 14:31:05+00:00
hres65,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-01-26 15:00:10+00:00
hres650,hsso00,Ethics Committee,House,Standing,Referred to,2023-08-11 15:02:20+00:00
hres651,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-08-11 15:01:05+00:00
hres652,hsju00,Judiciary Committee,House,Standing,Referred to,2023-08-11 15:00:10+00:00
hres653,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-08-11 15:02:05+00:00
hres655,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-08-18 14:32:25+00:00
hres656,hsju00,Judiciary Committee,House,Standing,Referred to,2023-08-18 14:31:10+00:00
hres657,hsju00,Judiciary Committee,House,Standing,Referred to,2023-08-18 14:33:35+00:00
hres658,hsru00,Rules Committee,House,Standing,Referred to,2023-08-18 14:32:40+00:00
hres658,hsju00,Judiciary Committee,House,Standing,Referred to,2023-08-18 14:32:35+00:00
hres659,hsas00,Armed Services Committee,House,Standing,Referred to,2023-08-22 18:02:30+00:00
hres66,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-01-26 15:05:35+00:00
hres660,hsju00,Judiciary Committee,House,Standing,Referred to,2023-08-22 18:02:35+00:00
hres661,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-08-22 18:00:45+00:00
hres662,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-08-22 18:02:45+00:00
hres663,hsju00,Judiciary Committee,House,Standing,Referred to,2023-08-25 18:04:05+00:00
hres664,hsas00,Armed Services Committee,House,Standing,Referred to,2023-08-25 18:05:05+00:00
hres665,hsas00,Armed Services Committee,House,Standing,Referred to,2023-08-25 18:03:50+00:00
hres666,hsju00,Judiciary Committee,House,Standing,Referred to,2023-08-25 18:04:40+00:00
hres668,hsru00,Rules Committee,House,Standing,Referred to,2023-09-01 20:30:25+00:00
hres669,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-01 20:32:10+00:00
hres67,hsha00,Committee on House Administration,House,Standing,Discharged from,2023-01-27 17:45:10+00:00
hres67,hsha00,Committee on House Administration,House,Standing,Referred to,2023-01-26 15:01:00+00:00
hres670,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-08 17:00:15+00:00
hres671,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-09-08 17:03:00+00:00
hres671,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-08 17:02:45+00:00
hres672,hsif00,Energy and Commerce Committee,House,Standing,Referred to,2023-09-08 17:03:20+00:00
hres673,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-08 17:04:45+00:00
hres674,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-08 17:02:05+00:00
hres675,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-12 16:00:10+00:00
hres677,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-12 16:00:45+00:00
hres679,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-12 16:03:05+00:00
hres68,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-01-27 14:01:30+00:00
hres680,hsru00,Rules Committee,House,Standing,Reported original measure,2023-09-13 14:07:45+00:00
hres681,hsru00,Rules Committee,House,Standing,Reported original measure,2023-09-13 22:17:23+00:00
hres682,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-13 14:01:05+00:00
hres683,hsfa00,Foreign Affairs Committee,House,Standing,Markup by,2023-11-07 14:50:00+00:00
hres683,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-13 14:01:20+00:00
hres684,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-14 14:02:05+00:00
hres685,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-14 14:04:50+00:00
hres688,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-09-14 14:03:25+00:00
hres689,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-14 14:04:20+00:00
hres69,hsju00,Judiciary Committee,House,Standing,Referred to,2023-01-27 14:01:35+00:00
hres691,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-18 16:04:50+00:00
hres694,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-09-18 16:03:20+00:00
hres695,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-18 16:01:25+00:00
hres696,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-18 16:00:05+00:00
hres697,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-18 16:00:15+00:00
hres699,hsru00,Rules Committee,House,Standing,Reported original measure,2023-09-19 13:50:25+00:00
hres701,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-19 14:04:25+00:00
hres702,hsha00,Committee on House Administration,House,Standing,Referred to,2023-09-19 14:01:15+00:00
hres702,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-19 14:01:10+00:00
hres702,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-09-19 14:01:05+00:00
hres702,hsvr00,Veterans' Affairs Committee,House,Standing,Referred to,2023-09-19 14:01:00+00:00
hres702,hsas00,Armed Services Committee,House,Standing,Referred to,2023-09-19 14:00:50+00:00
hres702,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-19 14:00:45+00:00
hres702,hsba00,Financial Services Committee,House,Standing,Referred to,2023-09-19 14:00:30+00:00
hres702,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-19 14:00:25+00:00
hres702,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-09-19 14:00:20+00:00
hres702,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-19 14:00:15+00:00
hres703,hsha00,Committee on House Administration,House,Standing,Referred to,2023-09-19 14:03:05+00:00
hres703,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-19 14:03:00+00:00
hres706,hsru00,Rules Committee,House,Standing,Referred to,2023-09-20 14:04:35+00:00
hres707,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-20 14:03:10+00:00
hres708,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-09-20 14:06:15+00:00
hres708,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-20 14:06:10+00:00
hres710,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-20 14:01:10+00:00
hres711,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-20 14:05:50+00:00
hres712,hsru00,Rules Committee,House,Standing,Reported original measure,2023-09-21 12:05:45+00:00
hres713,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-21 13:02:15+00:00
hres714,hsif00,Energy and Commerce Committee,House,Standing,Referred to,2023-09-21 13:03:00+00:00
hres715,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-21 13:02:45+00:00
hres717,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-21 13:00:40+00:00
hres718,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-21 13:06:20+00:00
hres72,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-01-30 17:05:20+00:00
hres720,hsvr00,Veterans' Affairs Committee,House,Standing,Referred to,2023-09-21 13:06:40+00:00
hres720,hsas00,Armed Services Committee,House,Standing,Referred to,2023-09-21 13:06:35+00:00
hres721,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-21 13:00:15+00:00
hres723,hsru00,Rules Committee,House,Standing,Reported original measure,2023-09-26 14:29:46+00:00
hres724,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-26 16:04:25+00:00
hres727,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-26 16:00:30+00:00
hres728,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-26 16:01:00+00:00
hres73,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-01-30 17:01:15+00:00
hres730,hsru00,Rules Committee,House,Standing,Reported original measure,2023-09-28 04:42:32+00:00
hres731,hsha00,Committee on House Administration,House,Standing,Discharged from,2023-12-05 17:15:21+00:00
hres731,hsha00,Committee on House Administration,House,Standing,Markup by,2023-09-28 18:46:55+00:00
hres731,hsha00,Committee on House Administration,House,Standing,Referred to,2023-09-27 13:04:20+00:00
hres731,hsru00,Rules Committee,House,Standing,Discharged from,2023-12-05 17:15:16+00:00
hres731,hsru00,Rules Committee,House,Standing,Referred to,2023-09-27 13:04:15+00:00
hres732,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-27 13:01:05+00:00
hres733,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-27 13:02:15+00:00
hres733,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-27 13:02:10+00:00
hres735,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-27 13:04:35+00:00
hres736,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-28 13:05:30+00:00
hres737,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-28 13:06:15+00:00
hres738,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-28 13:04:35+00:00
hres739,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-28 13:00:45+00:00
hres74,hsju00,Judiciary Committee,House,Standing,Referred to,2023-01-30 17:01:00+00:00
hres740,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-28 13:03:25+00:00
hres741,hsru00,Rules Committee,House,Standing,Reported original measure,2023-09-29 13:21:16+00:00
hres743,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-29 14:02:35+00:00
hres744,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-29 14:00:15+00:00
hres745,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-29 14:01:15+00:00
hres746,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-29 14:00:50+00:00
hres748,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-29 14:01:05+00:00
hres749,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-29 14:01:25+00:00
hres75,hsru00,Rules Committee,House,Standing,Reported original measure,2023-01-31 15:06:18+00:00
hres750,hsvr00,Veterans' Affairs Committee,House,Standing,Referred to,2023-09-29 14:03:15+00:00
hres751,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-29 14:02:45+00:00
hres752,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-09-29 14:04:15+00:00
hres753,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-30 14:00:20+00:00
hres754,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-10-02 16:00:40+00:00
